budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",https://johnwick.movie/film/john-wick-4,603692,"[{'id': 242, 'name': 'new york city'}, {'id': 779, 'name': 'martial arts'}, {'id': 220, 'name': 'berlin, germany'}, {'id': 2708, 'name': 'hitman'}, {'id': 9663, 'name': 'sequel'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10642, 'name': 'osaka, japan'}, {'id': 164092, 'name': 'blindness'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 181644, 'name': 'hunted'}, {'id': 200235, 'name': 'consequences'}, {'id': 202371, 'name': 'aggressive'}, {'id': 206041, 'name': 'professional assassin'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 325812, 'name': 'exhilarated'}, {'id': 335874, 'name': 'japanese mafia'}, {'id': 335875, 'name': 'japan style'}, {'id': 335876, 'name': 'located in japan'}]",en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",26.8776,"[{'id': 3528, 'logo_path': '/cCzCClIzIh81Fa79hpW5nXoUsHK.png', 'name': 'Thunder Road', 'origin_country': 'US'}, {'id': 23008, 'logo_path': '/5SarYupipdiejsEqUkwu1SpYfru.png', 'name': '87Eleven', 'origin_country': 'US'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-03-22,440157245,170,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"No way back, one way out.",John Wick: Chapter 4,7.7,6960
20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",https://www.fivenightsatfreddys.movie,507089,"[{'id': 4225, 'name': 'night shift'}, {'id': 1468, 'name': 'child murder'}, {'id': 1946, 'name': 'restaurant'}, {'id': 4056, 'name': 'custody battle'}, {'id': 10656, 'name': 'child in peril'}, {'id': 13014, 'name': 'orphan'}, {'id': 41180, 'name': 'security guard'}, {'id': 41645, 'name': 'based on video game'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 181053, 'name': 'troubled past'}, {'id': 185019, 'name': 'child neglect'}, {'id': 215790, 'name': 'animatronic'}, {'id': 240377, 'name': 'abandoned building'}, {'id': 240485, 'name': 'brother sister relationship'}, {'id': 265839, 'name': 'child abduction'}, {'id': 314730, 'name': 'suspenseful'}]",en,Five Nights at Freddy's,"Recently fired and desperate for work, a troubled young man named Mike agrees to take a position as a night security guard at an abandoned theme restaurant: Freddy Fazbear's Pizzeria. But he soon discovers that nothing at Freddy's is what it seems.",26.1121,"[{'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 211144, 'logo_path': None, 'name': 'Scott Cawthon Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-10-25,297144130,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Can you survive five nights?,Five Nights at Freddy's,7.481,4289
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",https://www.universalpictures.com/movies/oppenheimer,872585,"[{'id': 1157, 'name': 'husband wife relationship'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1815, 'name': 'atomic bomb'}, {'id': 1627, 'name': 'patriotism'}, {'id': 1508, 'name': 'new mexico'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4593, 'name': 'atomic bomb test'}, {'id': 6012, 'name': 'physics'}, {'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 15271, 'name': 'interrogation'}, {'id': 33720, 'name': 'guilt'}, {'id': 159289, 'name': 'historical event'}, {'id': 160381, 'name': 'nuclear weapons'}, {'id': 173644, 'name': 'communism'}, {'id': 173686, 'name': 'red scare'}, {'id': 194595, 'name': 'mccarthyism'}, {'id': 195022, 'name': 'top secret project'}, {'id': 198423, 'name': 'moral dilemma'}, {'id': 206515, 'name': 'usa politics'}, {'id': 207883, 'name': '1940s'}, {'id': 242983, 'name': 'antisemitism'}, {'id': 285398, 'name': '20th century'}, {'id': 285777, 'name': 'manhattan project'}, {'id': 297020, 'name': 'los alamos'}]",en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,26.6463,"[{'id': 9996, 'logo_path': '/3tvBqYsBhxWeHlu62SIJ1el93O7.png', 'name': 'Syncopy', 'origin_country': 'GB'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 507, 'logo_path': '/aRmHe6GWxYMRCQljF75rn2B9Gv8.png', 'name': 'Atlas Entertainment', 'origin_country': 'US'}, {'id': 15123, 'logo_path': None, 'name': 'Breakheart Films', 'origin_country': 'US'}, {'id': 239215, 'logo_path': None, 'name': 'Peters Creek Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-19,952000000,181,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The world forever changes.,Oppenheimer,8.1,10075
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,1188104,"[{'id': 1621, 'name': 'robber'}, {'id': 235126, 'name': 'extreme'}]",th,ปล้นทะลุไมล์,"A fast-paced action drama about siblings desperately needing money for their mother's treatment. Then the brother, who is the stunt performer, inevitably needs to be involved with.",28.1003,"[{'id': 170213, 'logo_path': '/8f90dMTDLQU4yjPhwHrEUFdWMyV.png', 'name': 'Neramitnung Film', 'origin_country': 'TH'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2023-11-09,0,75,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,Faith or Revenge.,The X-Treme Riders,8.0,20
145000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",https://www.barbie-themovie.com,346698,"[{'id': 2383, 'name': 'feminism'}, {'id': 8201, 'name': 'satire'}, {'id': 6337, 'name': 'patriarchy'}, {'id': 10542, 'name': 'based on toy'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 33630, 'name': 'doll'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 176227, 'name': 'motherhood'}, {'id': 181324, 'name': 'existentialism'}, {'id': 187056, 'name': 'woman director'}, {'id': 240315, 'name': 'mother daughter relationship'}, {'id': 259376, 'name': 'playful'}, {'id': 299718, 'name': 'gender discrimination'}, {'id': 319319, 'name': 'sentimental'}, {'id': 320420, 'name': 'hilarious'}, {'id': 322105, 'name': 'secret world'}, {'id': 324713, 'name': 'whimsical'}, {'id': 325765, 'name': 'amused'}, {'id': 325773, 'name': 'audacious'}, {'id': 325781, 'name': 'celebratory'}, {'id': 325845, 'name': 'sarcastic'}, {'id': 325853, 'name': 'sympathetic'}, {'id': 332569, 'name': 'matel'}]",en,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",25.9312,"[{'id': 82968, 'logo_path': '/gRROMOG5bpF6TIDMbfaa5gnFFzl.png', 'name': 'LuckyChap Entertainment', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 181486, 'logo_path': None, 'name': 'NB/GG Pictures', 'origin_country': 'US'}, {'id': 6220, 'logo_path': '/cAj69EL1zSXmZH6STbMGZrunyMD.png', 'name': 'Mattel', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-19,1445638421,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She's everything. He's just Ken.,Barbie,6.979,9764
291000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",https://www.paramountmovies.com/movies/mission-impossible-dead-reckoning,575264,"[{'id': 4776, 'name': 'race against time'}, {'id': 10364, 'name': 'mission'}, {'id': 588, 'name': 'rome, italy'}, {'id': 3713, 'name': 'chase'}, {'id': 3269, 'name': 'secret mission'}, {'id': 4289, 'name': 'secret agent'}, {'id': 9663, 'name': 'sequel'}, {'id': 9846, 'name': 'intelligence agency'}, {'id': 176802, 'name': 'rogue agent'}, {'id': 269769, 'name': 'based on tv series'}, {'id': 271668, 'name': 'secret government agency'}, {'id': 321905, 'name': 'northern norway'}, {'id': 322496, 'name': 'action'}]",en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",24.4579,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 21777, 'logo_path': None, 'name': 'TC Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-07-08,567535383,164,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,We all share the same fate.,Mission: Impossible - Dead Reckoning Part One,7.534,4129
200000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",https://movies.disney.com/elemental,976573,"[{'id': 657, 'name': 'fire'}, {'id': 4627, 'name': 'earth'}, {'id': 10159, 'name': 'computer animation'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 268053, 'name': 'elements'}, {'id': 271672, 'name': 'water'}, {'id': 282997, 'name': 'city'}, {'id': 325824, 'name': 'hopeful'}]",en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",23.6674,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-14,496444308,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Opposites react.,Elemental,7.617,4753
0,"[{'id': 28, 'name': 'Action'}]",,1134055,[],en,Kill Shot,"Posing as hunters, a group of terrorists are in search of $100 million that was stolen and lost in a plane crash en route from Afghanistan.",20.4501,"[{'id': 157858, 'logo_path': '/aE2dTS89KQvTzGzIVZcFSuKYESm.png', 'name': 'Pixium Film Group', 'origin_country': 'US'}, {'id': 204249, 'logo_path': '/ubRIGKaI5wbJPv0hWvp6oRzWwN8.png', 'name': 'Speed Merchant Productions', 'origin_country': 'US'}, {'id': 179875, 'logo_path': '/eXahadvWSPhvYeq5BsXypNKsdmb.png', 'name': 'Convoke Media', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-08-15,0,93,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When $100 million dollars goes missing, the hunter becomes the hunted.",Kill Shot,9.2,159
72000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",https://www.migration.movie,940551,"[{'id': 1339, 'name': 'duck'}, {'id': 3289, 'name': 'villain'}, {'id': 1729, 'name': 'migration'}, {'id': 8044, 'name': 'flight'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 18035, 'name': 'family'}, {'id': 18165, 'name': 'animals'}, {'id': 18293, 'name': 'chef'}, {'id': 218182, 'name': 'overprotective father'}, {'id': 274453, 'name': 'illumination'}, {'id': 277462, 'name': 'bird'}]",en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",19.9643,"[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 6704, 'logo_path': '/fOG2oY4m1YuYTQh4bMqqZkmgOAI.png', 'name': 'Illumination', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-06,298776052,83,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Odd ducks welcome.,Migration,7.407,1968
4500000,"[{'id': 27, 'name': 'Horror'}]",https://umbrellaent.com.au/movie/talk-to-me,1008042,"[{'id': 236, 'name': 'suicide'}, {'id': 2754, 'name': 'trauma'}, {'id': 9712, 'name': 'possession'}, {'id': 5248, 'name': 'female friendship'}, {'id': 6782, 'name': 'addiction'}, {'id': 9872, 'name': 'grief'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 157213, 'name': 'death of mother'}, {'id': 157791, 'name': 'self mutilation'}, {'id': 159315, 'name': 'mental health'}, {'id': 169075, 'name': 'dead parent'}, {'id': 176834, 'name': 'social media'}, {'id': 178444, 'name': 'peer pressure'}, {'id': 214418, 'name': 'disembodied hand'}, {'id': 226344, 'name': 'generation z'}, {'id': 233130, 'name': 'self-harm'}, {'id': 256183, 'name': 'supernatural horror'}, {'id': 269726, 'name': 'cautionary tale'}, {'id': 269775, 'name': 'adelaide australia'}, {'id': 283085, 'name': 'body horror'}, {'id': 296608, 'name': 'teenager'}, {'id': 325700, 'name': 'modern australia'}]",en,Talk to Me,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",18.3933,"[{'id': 32301, 'logo_path': '/5VG9QRUCSDez359VNqcTmOLOH3C.png', 'name': 'Causeway Films', 'origin_country': 'AU'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}, {'id': 2806, 'logo_path': '/vxOhCbpsRBh10m6LZ3HyImTYpPY.png', 'name': 'South Australian Film Corporation', 'origin_country': 'AU'}, {'id': 61922, 'logo_path': '/aGPysvtFfH8d8UjekpZD3GT9m7k.png', 'name': 'Bankside Films', 'origin_country': 'GB'}, {'id': 5056, 'logo_path': '/583ITs4w9sK31FnJwKiRwapTpzb.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 25954, 'logo_path': '/oga9DS7GZGbZ0iZ4JFuVTBMBv1C.png', 'name': 'Metrol Technology', 'origin_country': 'GB'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2023-07-26,92000000,95,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}]",Released,You call. They'll answer.,Talk to Me,7.159,3167
195000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",https://www.paramountmovies.com/movies/transformers-rise-of-the-beasts,667538,"[{'id': 5967, 'name': 'peru'}, {'id': 9951, 'name': 'alien'}, {'id': 10150, 'name': 'end of the world'}, {'id': 10542, 'name': 'based on toy'}, {'id': 14544, 'name': 'robot'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 210608, 'name': '1990s'}, {'id': 243959, 'name': 'brother brother relationship'}]",en,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",18.4654,"[{'id': 82819, 'logo_path': '/gXfFl9pRPaoaq14jybEn1pHeldr.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 6734, 'logo_path': '/u55FhlG6vFNzSVKLcmnFFwLb2cc.png', 'name': 'Bay Films', 'origin_country': 'US'}, {'id': 114732, 'logo_path': '/tNCbisMxO5mX2X2bOQxHHQZVYnT.png', 'name': 'New Republic Pictures', 'origin_country': 'US'}, {'id': 38831, 'logo_path': None, 'name': 'DeSanto/Murphy Productions', 'origin_country': 'US'}, {'id': 2598, 'logo_path': '/i42C5gRq7XqlG4S9vkchuJZfrBn.png', 'name': 'Hasbro', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-06-06,441381193,127,"[{'english_name': 'Quechua', 'iso_639_1': 'qu', 'name': ''}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Unite or fall.,Transformers: Rise of the Beasts,7.245,4861
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1017066,"[{'id': 5625, 'name': 'relationship problems'}, {'id': 167925, 'name': 'employer employee relationship'}, {'id': 237426, 'name': 'landlady tenant relationship'}, {'id': 237447, 'name': 'manipulated woman'}, {'id': 282667, 'name': 'age-gap relationship'}]",pl,Heaven in Hell,"Olga and Maks are 15 years away. She is a successful woman with an established position, the mother of an adult daughter, he is a handsome young man who enjoys his life in a handful and lives only in the moment. It might seem that these two different worlds will never meet, and yet fate put them in the way.",15.5467,"[{'id': 113069, 'logo_path': '/xdOWWeuVPyy1rUZW7DWJUz16vuF.png', 'name': 'Ekipa', 'origin_country': 'PL'}, {'id': 18392, 'logo_path': None, 'name': 'Monolith Films', 'origin_country': 'PL'}, {'id': 75890, 'logo_path': '/dptD61UE3FLgm5LwqesMKemLD2N.png', 'name': 'Dreamsound', 'origin_country': 'PL'}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2023-02-10,2318915,119,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Heaven in Hell,6.8,84
250000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",https://www.marvel.com/movies/guardians-of-the-galaxy-volume-3,447365,"[{'id': 1701, 'name': 'hero'}, {'id': 9715, 'name': 'superhero'}, {'id': 4232, 'name': 'melancholy'}, {'id': 10125, 'name': 'mad scientist'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9663, 'name': 'sequel'}, {'id': 155030, 'name': 'superhero team'}, {'id': 161176, 'name': 'space opera'}, {'id': 162881, 'name': 'raccoon'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}, {'id': 202760, 'name': 'hopeless'}, {'id': 231295, 'name': 'cosmic'}, {'id': 252634, 'name': 'outer space'}, {'id': 267488, 'name': 'chosen family'}, {'id': 288816, 'name': 'lighthearted'}, {'id': 320420, 'name': 'hilarious'}, {'id': 325782, 'name': 'cheerful'}, {'id': 325799, 'name': 'disheartening'}, {'id': 325806, 'name': 'empathetic'}, {'id': 325809, 'name': 'enthusiastic'}, {'id': 325810, 'name': 'euphoric'}, {'id': 325824, 'name': 'hopeful'}, {'id': 325851, 'name': 'straightforward'}, {'id': 325853, 'name': 'sympathetic'}]",en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",19.1697,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}, {'id': 176762, 'logo_path': None, 'name': 'Kevin Feige Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-05-03,845600000,150,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Once more with feeling.,Guardians of the Galaxy Vol. 3,7.948,7255
15000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",https://godzillafilm.co.uk,940721,"[{'id': 1299, 'name': 'monster'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 11100, 'name': 'giant monster'}, {'id': 11423, 'name': 'kamikaze'}, {'id': 4263, 'name': 'duty'}, {'id': 4593, 'name': 'atomic bomb test'}, {'id': 9741, 'name': 'radioactivity'}, {'id': 160861, 'name': 'naval combat'}, {'id': 161184, 'name': 'reboot'}, {'id': 161791, 'name': 'kaiju'}, {'id': 162810, 'name': 'macabre'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180498, 'name': 'post war japan'}, {'id': 207883, 'name': '1940s'}, {'id': 226475, 'name': 'naval battle'}, {'id': 244532, 'name': 'naval battleship'}, {'id': 248927, 'name': 'found family'}, {'id': 257384, 'name': 'godzilla'}, {'id': 267475, 'name': 'war orphan'}, {'id': 282292, 'name': 'survivor guilt'}, {'id': 317204, 'name': 'tokusatsu'}, {'id': 335895, 'name': '哥斯拉-1.0'}]",ja,ゴジラ-1.0,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror.",16.3936,"[{'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'TOHO', 'origin_country': 'JP'}, {'id': 182161, 'logo_path': '/wvG4lK0m76M6jK8WbWkXNecA7SP.png', 'name': 'TOHO Studios', 'origin_country': 'JP'}, {'id': 12386, 'logo_path': '/oxvw2Mrq3GcTxFc2mlT7E5tpek7.png', 'name': 'Robot Communications', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2023-11-03,115857413,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Postwar Japan. From zero to minus.,Godzilla Minus One,7.6,2599
125000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",https://www.wonkamovie.com,787699,"[{'id': 715, 'name': 'chocolate'}, {'id': 4344, 'name': 'musical'}, {'id': 9675, 'name': 'prequel'}, {'id': 164246, 'name': 'nostalgic'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 206594, 'name': 'cartel'}]",en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",16.4316,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 214904, 'logo_path': '/9S6xSAsUiE1zuKzxayco7fD0p26.png', 'name': 'The Roald Dahl Story Company', 'origin_country': 'GB'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 216687, 'logo_path': '/kKVYqekveOvLK1IgqdJojLjQvtu.png', 'name': 'Domain Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2023-12-06,634502312,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Every good thing in this world started with a dream.,Wonka,7.084,3830
